	0	1	2	3	4	5	6	7	8	9
130515_C2_stim_CD19-_1813	-0.0079200623	-0.0075365319	0.0027696476	0.0004570468	0.0019885618	-0.0025942424	0.007918085	0.0010592527	-0.000316799	-1.42596e-05
130515_C2_stim_CD19-_1814	-0.0079200623	0.0098944226	-0.0025741275	-0.0021643775	0.0052074742	0.0112600669	0.0054622038	-0.0021164025	0.0006483586	0.0004400041
130515_C2_stim_CD19-_1815	-0.0079200623	0.0093302525	-0.0033548171	-0.0016096768	0.0049763284	0.0107900176	0.0047492435	-0.0017621443	0.000410386	0.0004311444
130515_C2_stim_CD19-_1816	-0.0079200623	0.0065468362	0.0108809153	-0.000678445	-0.0012064581	-0.0093886207	-0.0018280277	0.0034979112	-0.0016058944	-0.0013633117
130515_C2_stim_CD19-_1817	-0.0079200623	-0.0043346656	-0.0040661459	-0.0118450069	-0.0127929877	0.0046602486	-0.0096545739	-0.0033683909	0.0014685702	0.0001211045
130515_C2_stim_CD19-_1818	-0.0079200623	-0.0048118988	-0.0036653282	-0.0119992757	-0.012993649	0.0046145864	-0.010091938	-0.0034229156	0.0015000466	0.0001083455
130515_C2_stim_CD19-_1819	-0.0079200623	0.007383439	-0.0064382346	-0.001761359	0.002565405	0.0101320399	0.0029225313	0.0006816861	-0.0009253206	0.0004828029
130515_C2_stim_CD19-_1820	-0.0079200623	0.0062267424	-0.0215598858	0.006674666	-0.0031136092	-0.0158492988	0.0016004048	-0.0021606181	0.0013358202	-0.000131727
130515_C2_stim_CD19-_1821	-0.0079200623	0.0023916095	-0.0083329165	0.0006608368	-0.0029247227	0.0009549554	-0.0079728533	0.0121900627	-0.006352116	-0.0015973267
130515_C2_stim_CD19-_1822	-0.0079200623	-0.0075865288	0.0028610132	0.000562668	0.0020280472	-0.002709654	0.0083419475	0.0011630691	-0.0003549571	5.86645e-05
130515_C2_stim_CD19-_1823	-0.0079200623	-0.0051952366	0.0026730888	0.0107964447	0.0105155358	0.0014026027	-0.0173149971	-0.0095321548	0.0039659153	0.0001077916
130515_C2_stim_CD19-_1824	-0.0079200623	0.0111079552	0.0011872165	-0.0034633278	0.0051823831	0.0106153601	0.0057579246	-0.003071098	0.0011786242	0.0003255083
130515_C2_stim_CD19-_1825	-0.0079200623	-0.0074540312	0.0025479469	-9.32961e-05	0.0013685694	-0.0023798731	0.007688896	0.0012618492	-0.0004143097	-2.10837e-05
130515_C2_stim_CD19-_1826	-0.0079200623	0.0141739972	0.0173390877	-0.0037117398	-0.0049278274	-0.017963688	-0.0054938385	-2.20543e-05	-9.64862e-05	-0.0015602111
130515_C2_stim_CD19-_1827	-0.0079200623	0.0111872754	0.0011468916	-0.0036454883	0.0056440098	0.0116682333	0.0064481656	-0.003499227	0.0014700299	0.0003891796
130515_C2_stim_CD19-_1828	-0.0079200623	0.0104878	-0.0025424381	-0.0019056232	0.0041565893	0.0062882929	0.0067225419	-0.0049853094	0.0021962759	0.0006159817
130515_C2_stim_CD19-_1829	-0.0079200623	-0.0076529741	0.0029378407	0.0007271497	0.0023282737	-0.0028164245	0.0084442397	0.0010828208	-0.000312881	-2.3981e-06
130515_C2_stim_CD19-_1830	-0.0079200623	-0.0071012497	0.0029325888	0.0028232091	0.0038545546	-0.0020825491	0.004141068	5.36996e-05	3.59751e-05	7.53728e-05
130515_C2_stim_CD19-_1831	-0.0079200623	0.0141408915	0.0177572327	-0.0028605618	-0.0058775025	-0.0186557165	-0.0063501796	0.0015560003	-0.0008003006	-0.0001327872
130515_C2_stim_CD19-_1832	-0.0079200623	-0.0056201967	-0.0030451643	-0.0126806723	-0.013567157	0.00440992	-0.0096232995	-0.0038925192	0.0018194616	0.0001664314
130515_C2_stim_CD19-_1833	-0.0079200623	-0.0053047345	-0.0034331656	-0.013009672	-0.0140644847	0.0047449423	-0.0104171663	-0.003791758	0.0017389375	0.0001630955
130515_C2_stim_CD19-_1834	-0.0079200623	0.0048046468	-0.0163274331	0.0040061487	-0.0032034339	-0.0088651421	-0.0016567647	0.0039291245	-0.0019629006	-0.0006911271
130515_C2_stim_CD19-_1835	-0.0079200623	-0.0049958145	-0.0040399534	-0.0129041371	-0.0141720249	0.00444469	-0.0105032755	-0.0039809681	0.0018301779	0.0001489999
130515_C2_stim_CD19-_1836	-0.0079200623	-0.0055224516	0.0028650967	0.0100140894	0.009915919	0.0007714163	-0.0141892295	-0.0081619196	0.0034089807	0.0001071849
130515_C2_stim_CD19-_1837	-0.0079200623	-0.0062762414	-0.0012572165	-0.0088568831	-0.008961283	0.0022372356	-0.0040408811	-0.0023883304	0.001182493	0.0001267744
130515_C2_stim_CD19-_1838	-0.0079200623	-0.0072437288	0.0016831838	-0.0021745541	-0.0010607233	-0.0013261106	0.0048583774	0.000120225	9.99497e-05	4.74101e-05
130515_C2_stim_CD19-_1839	-0.0079200623	0.0071924788	-0.0044922305	-0.0024641285	0.0029668708	0.0118272343	0.0021367067	0.0015422439	-0.0014588355	0.0002319968
130515_C2_stim_CD19-_1840	-0.0079200623	-0.0073882897	0.0029042147	0.0016476073	0.0030019007	-0.0025744635	0.0067771151	0.0009745404	-0.000317604	8.0997e-06
130515_C2_stim_CD19-_1841	-0.0079200623	-0.0075128922	0.0026230071	-4.6442e-06	0.0015109825	-0.0024878064	0.0079631014	0.0012215754	-0.0003893834	-1.42111e-05
130515_C2_stim_CD19-_1842	-0.0079200623	-0.0057980539	0.0010912641	-0.0002818059	-0.00011712	-0.0002841175	0.0033537802	0.0052384021	-0.0025845392	-4.00835e-05
130515_C2_stim_CD19-_1843	-0.0079200623	0.0065099587	-0.021932771	0.006784958	-0.0031719726	-0.0161671771	0.0018155382	-0.0027859495	0.0016377864	1.80961e-05
130515_C2_stim_CD19-_1844	-0.0079200623	-0.0051682169	0.002866314	0.0118482884	0.0115305774	0.0014824043	-0.0188548414	-0.0103683508	0.0043211699	9.16953e-05
130515_C2_stim_CD19-_1845	-0.0079200623	0.0040039792	-0.0056775814	0.0007981405	0.0016245343	0.0076679344	-0.0068018128	0.0050454427	-0.003606956	-0.0004241046
130515_C2_stim_CD19-_1846	-0.0079200623	0.0131105234	0.0111525435	-0.0037988656	-0.0005682325	-0.0066915881	-0.000947723	-0.0021077566	0.0007285506	-0.0003155083
130515_C2_stim_CD19-_1847	-0.0079200623	-0.0056324957	-0.0029551075	-0.0124786437	-0.0133182571	0.0043542056	-0.0093843277	-0.0037451362	0.0017468629	0.0001545191
130515_C2_stim_CD19-_1848	-0.0079200623	-0.0057406747	-0.002546543	-0.0113788954	-0.0120480846	0.0037269093	-0.0078520352	-0.0032647511	0.0015373652	0.000149195
130515_C2_stim_CD19-_1849	-0.0079200623	-0.007568683	0.0029689326	0.0008876162	0.0024227642	-0.0027956302	0.0082487443	0.0013630518	-0.0004457494	-3.05413e-05
130515_C2_stim_CD19-_1850	-0.0079200623	-0.0076170324	0.0029334464	0.0007777481	0.0023524631	-0.0027964409	0.00837181	0.0011426005	-0.0003476045	7.2757e-06
130515_C2_stim_CD19-_1851	-0.0079200623	-0.0076067017	0.0024746064	-0.000710514	0.0007860987	-0.0023303752	0.0075299409	0.000666612	-0.0001082826	3.65634e-05
130515_C2_stim_CD19-_1852	-0.0079200623	-0.0051283901	-0.0034854303	-0.0125173082	-0.0134769831	0.004635506	-0.0099306197	-0.0035564459	0.001609773	0.0001319362
130515_C2_stim_CD19-_1853	-0.0079200623	0.012544696	0.0073384247	-0.004087234	0.0019181692	0.0003970983	0.0019919401	-0.0026177811	0.0009712391	-0.0004918336
130515_C2_stim_CD19-_1854	-0.0079200623	-0.0069810477	0.0027946761	0.0031367617	0.0041465924	-0.0017642215	0.0021332248	-0.0011641875	0.000566237	5.55663e-05
130515_C2_stim_CD19-_1855	-0.0079200623	-0.0026687943	-0.0005253884	0.0075436429	0.0058740169	0.0014562725	-0.0126872113	-0.0020389507	0.0003851919	0.0003770068
130515_C2_stim_CD19-_1856	-0.0079200623	-0.0075897475	0.0025670324	-0.0003555805	0.0011634448	-0.0024358265	0.0077364922	0.0008433745	-0.0001982492	1.86764e-05
130515_C2_stim_CD19-_1857	-0.0079200623	-0.0069592014	0.0029033635	0.003754319	0.0048221348	-0.0016153912	0.0009096332	-0.0020350973	0.0009490678	2.06108e-05
130515_C2_stim_CD19-_1858	-0.0079200623	-0.0076042475	0.0028923157	0.0007631243	0.0023348129	-0.002711702	0.0079710197	0.0008712091	-0.0002244372	-1.7238e-06
130515_C2_stim_CD19-_1859	-0.0079200623	0.0042757938	-0.0066248469	0.0005195979	0.0013083709	0.0076506126	-0.0065683454	0.0049132055	-0.0036017836	-0.0004735446
130515_C2_stim_CD19-_1860	-0.0079200623	-0.0055394326	-0.0030500408	-0.0124737876	-0.0133420586	0.004444224	-0.0096785033	-0.0038153708	0.0017663637	0.0001558304
130515_C2_stim_CD19-_1861	-0.0079200623	-0.0051102328	-0.0037222112	-0.0127944104	-0.0138952102	0.0045695209	-0.0102718698	-0.003826572	0.0017499794	0.0001390728
130515_C2_stim_CD19-_1862	-0.0079200623	-0.0055005226	0.0028690241	0.0094081957	0.0092833008	0.0006019359	-0.0127743822	-0.0074113176	0.00308787	0.0001425909
130515_C2_stim_CD19-_1863	-0.0079200623	0.0090093977	0.0010050032	-0.001123968	0.0046229846	0.0086101028	0.0009887891	0.0005805318	-0.0005474251	7.37227e-05
130515_C2_stim_CD19-_1864	-0.0079200623	-0.0075917431	0.0028690542	0.0006486609	0.0022091852	-0.0027441838	0.0083404403	0.0012241678	-0.0003867899	6.7805e-06
130515_C2_stim_CD19-_1865	-0.0079200623	0.0111120612	0.0010398322	-0.0035718354	0.0054981237	0.0113320137	0.0062523458	-0.0034576463	0.0014172712	0.0003691437
130515_C2_stim_CD19-_1866	-0.0079200623	0.010295562	-0.0027543798	-0.0015018901	0.0051917273	0.0091224458	0.0066369362	-0.0029758153	0.0019764381	0.000423203
130515_C2_stim_CD19-_1867	-0.0079200623	0.0042864821	-0.0051014454	0.0013803173	0.0021139841	0.0073927567	-0.0063249846	0.0050305053	-0.0035106787	-0.0003211653
130515_C2_stim_CD19-_1868	-0.0079200623	0.0105984389	0.0005583203	-0.0029720961	0.0054958938	0.0112197447	0.0060367014	-0.0024970407	0.0012950406	0.0003350867
130515_C2_stim_CD19-_1869	-0.0079200623	-0.0052647801	0.0028436254	0.0109560364	0.0107544924	0.0011945315	-0.0167062143	-0.0092480219	0.0038522889	7.85848e-05
130515_C2_stim_CD19-_1870	-0.0079200623	0.0083666367	-0.0137011	0.0035074458	0.0015538341	-0.0034572273	0.0055400066	-0.0044332246	0.002247799	0.000814257
130515_C2_stim_CD19-_1871	-0.0079200623	-0.007468875	0.0025454081	-4.51365e-05	0.0014087173	-0.0023323235	0.0073045654	0.0009513259	-0.0002748485	5.8078e-06
130515_C2_stim_CD19-_1872	-0.0079200623	-0.0075002344	0.0028066545	0.0006392523	0.0020059912	-0.0025740359	0.0079061892	0.0011302432	-0.0003555744	-6.21613e-05
130515_C2_stim_CD19-_1873	-0.0079200623	0.0079627766	-0.003533517	-0.0024653506	0.0034557259	0.0114283771	0.0031482625	0.0003308527	-0.0007087391	0.0003691274
130515_C2_stim_CD19-_1874	-0.0079200623	-0.0076186144	0.0028632255	0.0005455944	0.0021312873	-0.0027350614	0.0083287473	0.0011239854	-0.0003364499	-1.37572e-05
130515_C2_stim_CD19-_1875	-0.0079200623	-0.0072187344	0.0015738988	-0.0024266565	-0.0013567306	-0.0011464824	0.0042303709	-0.0001889082	0.0002419448	5.7266e-05
130515_C2_stim_CD19-_1876	-0.0079200623	-0.0071150024	0.0013545044	-0.0028976331	-0.0019029878	-0.0009518618	0.0039920623	-5.93384e-05	0.0001741817	4.64845e-05
130515_C2_stim_CD19-_1877	-0.0079200623	-0.0050887714	0.0027995291	0.0115596635	0.0112263924	0.0014781137	-0.0181297648	-0.0098653617	0.0040966621	9.72026e-05
130515_C2_stim_CD19-_1878	-0.0079200623	0.0146559357	0.0167716963	-0.0051738186	-0.0033692129	-0.0166091325	-0.0043130838	-0.0015867763	0.0006950083	-0.0028394306
130515_C2_stim_CD19-_1879	-0.0079200623	0.0011138588	-0.0009964995	0.0075251562	0.0034514015	0.0035702226	-0.0144666626	0.0270350066	-0.0128692851	-0.0033227291
130515_C2_stim_CD19-_1880	-0.0079200623	-0.0073314373	0.0018392588	-0.0019688352	-0.0007634481	-0.0014961537	0.0053138694	0.0001304721	0.0001080929	4.76103e-05
130515_C2_stim_CD19-_1881	-0.0079200623	-0.0076796426	0.0028993729	0.0004747414	0.0021007468	-0.0028257194	0.008713921	0.0012034316	-0.0003617746	-6.104e-06
130515_C2_stim_CD19-_1882	-0.0079200623	0.010086584	-0.0073790263	-0.0003904782	0.0046711368	0.0070981784	0.0083282699	-0.0059483452	0.0026984808	0.001168024
130515_C2_stim_CD19-_1883	-0.0079200623	-0.0051188694	-0.0034838823	-0.0122302013	-0.0132501502	0.0044393518	-0.0098521878	-0.0033319888	0.0015051779	9.70746e-05
130515_C2_stim_CD19-_1884	-0.0079200623	0.009923701	-0.0007822387	-0.0027160169	0.0051088502	0.0117267771	0.0046092128	-0.0014959127	0.0002695213	0.0003443061
130515_C2_stim_CD19-_1885	-0.0079200623	-0.0076625772	0.0029229295	0.0006389504	0.0022531993	-0.0028074008	0.0084660705	0.0010772801	-0.0003093978	3.821e-06
130515_C2_stim_CD19-_1886	-0.0079200623	-0.007529147	0.0028305302	0.0007516019	0.0022703866	-0.0026222112	0.0077703522	0.0010228867	-0.0003063628	-2.916e-06
130515_C2_stim_CD19-_1887	-0.0079200623	-0.0076350867	0.0029695804	0.0008142164	0.0023512566	-0.0028235789	0.0084164229	0.0012062594	-0.0003692068	-3.67974e-05
130515_C2_stim_CD19-_1888	-0.0079200623	0.009514202	-0.0017560927	-0.0025169964	0.0053172426	0.0126679337	0.0047315029	-0.0012399892	0.000119042	0.0003885017
130515_C2_stim_CD19-_1889	-0.0079200623	-0.005158717	0.0029041706	0.0118767028	0.0115108035	0.0014490901	-0.0187654647	-0.0102467738	0.0042688036	0.0001048713
130515_C2_stim_CD19-_1890	-0.0079200623	-0.0049514623	-0.003868654	-0.0128187874	-0.0139213919	0.0047616256	-0.0105095531	-0.0038072023	0.0017113851	0.0001373726
130515_C2_stim_CD19-_1891	-0.0079200623	0.0049727506	-0.0065753293	-0.0018863711	0.0004952402	0.0088931219	-0.0028341147	0.0017594564	-0.0018213259	1.05998e-05
130515_C2_stim_CD19-_1892	-0.0079200623	0.0106633632	-0.0042103101	-0.0001843503	0.003141452	0.0033558821	0.0070064997	-0.0057320899	0.0026740756	0.0014838218
130515_C2_stim_CD19-_1893	-0.0079200623	-0.0049996812	0.0008522686	0.0014711536	0.0010307958	-0.0004782465	0.0022078663	0.0059340555	-0.0028856224	-6.43593e-05
130515_C2_stim_CD19-_1894	-0.0079200623	-0.007582955	0.0027276025	0.0001874761	0.0017294615	-0.0025901455	0.0080644189	0.0010819312	-0.0003178011	-3.0786e-06
130515_C2_stim_CD19-_1895	-0.0079200623	-0.0075400795	0.0027391574	0.0003323276	0.0018707769	-0.0025864456	0.008034238	0.0011563324	-0.0003599012	-5.9339e-06
130515_C2_stim_CD19-_1896	-0.0079200623	0.0021222899	0.0001329821	0.0080712354	0.0010952716	0.0032454424	-0.0147869672	0.0408617401	-0.01920129	-0.0040981744
130515_C2_stim_CD19-_1897	-0.0079200623	0.0060474435	-0.0051920986	-0.0032225181	0.0011642747	0.0107301161	0.0009967952	0.0009667884	-0.0011749934	0.0003072364
130515_C2_stim_CD19-_1898	-0.0079200623	-0.005202551	0.0028384107	0.0114290768	0.0111362808	0.0013762292	-0.0178709058	-0.0098053967	0.0040867023	8.55398e-05
130515_C2_stim_CD19-_1899	-0.0079200623	0.0094818066	-0.0011845137	-0.0022582115	0.0048320301	0.0113359512	0.003557479	0.0013336069	-0.0011060399	-7.97645e-05
130515_C2_stim_CD19-_1900	-0.0079200623	0.0139723648	0.0157015472	-0.0035975283	-0.0040241623	-0.0152634283	-0.0044125887	-0.0004288486	8.37918e-05	-0.0015075576
130515_C2_stim_CD19-_1901	-0.0079200623	-0.007645386	0.0029011247	0.0005484126	0.0021748924	-0.0028148318	0.0086007529	0.0012260911	-0.0003792233	-1.10108e-05
130515_C2_stim_CD19-_1902	-0.0079200623	0.0101516328	-0.0088868667	0.0004620667	0.0048050975	0.0056829797	0.0096059935	-0.0073963015	0.0035688052	0.0014639972
130515_C2_stim_CD19-_1903	-0.0079200623	-0.0051267621	0.002768619	0.0111530206	0.0108708036	0.0013155434	-0.0172041301	-0.0094908356	0.0039531459	9.30459e-05
130515_C2_stim_CD19-_1904	-0.0079200623	0.0124683754	0.0061332814	-0.0036627149	0.0018249144	-0.0002970299	0.0025295108	-0.0032723061	0.0013395476	-0.0003412798
130515_C2_stim_CD19-_1905	-0.0079200623	-0.0059105101	-0.0002012481	-0.0046048974	-0.0045568077	0.0009271519	-0.0003316031	0.0016149644	-0.0007727135	-7.77975e-05
130515_C2_stim_CD19-_1906	-0.0079200623	0.0143003867	0.0158996706	-0.0045235416	-0.0033494572	-0.0150218826	-0.0039951656	-0.0011011111	0.0003315332	-0.0015643616
130515_C2_stim_CD19-_1907	-0.0079200623	0.0114447623	0.0022348259	-0.003751341	0.0049377479	0.009608186	0.0056644608	-0.0033301159	0.001359103	0.0002104318
130515_C2_stim_CD19-_1908	-0.0079200623	0.0099099258	-0.0016023105	-0.0026857317	0.0052939945	0.0122868769	0.005018695	-0.0017733323	0.0003537349	0.0003828349
130515_C2_stim_CD19-_1909	-0.0079200623	0.0076336105	-0.0167403129	0.004066091	-0.0006129369	-0.0079317701	0.0037119236	-0.0034878311	0.0017903671	0.0002775139
130515_C2_stim_CD19-_1910	-0.0079200623	0.0061304157	-0.0131706412	0.001434775	-0.0011917189	-0.0022828896	0.0009116036	-0.0003719772	-4.33612e-05	3.47458e-05
130515_C2_stim_CD19-_1911	-0.0079200623	-0.0049861876	-0.0018615947	-0.0071510995	-0.0078395652	0.002510509	-0.004238053	0.0003436675	-0.0002612644	0.0001042234
130515_C2_stim_CD19-_1912	-0.0079200623	0.0107193706	0.0001388951	-0.003253644	0.0051510508	0.0109245975	0.0058492812	-0.0031122849	0.0011983506	0.0003979486
130515_C2_stim_CD19-_1913	-0.0079200623	0.011564653	0.0022873566	-0.0038223604	0.0051021645	0.0098974949	0.0059281029	-0.0036103229	0.0015033051	0.0002440107
130515_C2_stim_CD19-_1914	-0.0079200623	-0.0075127299	0.0027430921	0.0004697947	0.0019705178	-0.002538569	0.0076005227	0.0009003355	-0.0002458259	7.5595e-06
130515_C2_stim_CD19-_1915	-0.0079200623	-0.0074940647	0.0027329525	0.0004424432	0.0019637929	-0.0025514878	0.0078252701	0.0011497261	-0.0003669971	-1.93164e-05
130515_C2_stim_CD19-_1916	-0.0079200623	-0.0075626729	0.0026884901	0.0001060485	0.0016536486	-0.0025245723	0.0078316406	0.0009265808	-0.0002474179	2.7034e-06
130515_C2_stim_CD19-_1917	-0.0079200623	0.0087337673	-0.0023158586	-0.0015554091	0.0048376854	0.0115436935	0.0027190425	0.0008975828	-0.0010373868	0.0001482279
130515_C2_stim_CD19-_1918	-0.0079200623	0.0011863182	0.0018099491	0.0071421964	0.0017714328	0.0022454952	-0.0108433995	0.0280349085	-0.0126977121	-0.0024987334
130515_C2_stim_CD19-_1919	-0.0079200623	0.0081031788	-0.0012874451	-0.0023025249	0.0043900823	0.0100004443	0.0051871887	-0.0006830615	0.0003130224	0.0003217292
130515_C2_stim_CD19-_1920	-0.0079200623	-0.007465512	0.0027846863	0.000738319	0.0022122679	-0.0025779564	0.0076996398	0.0012322328	-0.0004056136	-1.37976e-05
130515_C2_stim_CD19-_1921	-0.0079200623	0.0145274532	0.0174968581	-0.0042765969	-0.0046073084	-0.0181764481	-0.0053931002	-0.0006705522	0.0001717845	-0.0018952234
130515_C2_stim_CD19-_1922	-0.0079200623	-0.0053099823	0.0028046463	0.0106686035	0.0105247488	0.0011429652	-0.0161352504	-0.0090676441	0.0037769263	8.02696e-05
130515_C2_stim_CD19-_1923	-0.0079200623	-0.0051634893	0.0027372502	0.0107247784	0.0104781133	0.0012483393	-0.016339733	-0.0088722561	0.0036757312	7.67214e-05
130515_C2_stim_CD19-_1924	-0.0079200623	0.0049599929	-0.0070015637	0.0003191558	0.0003189647	0.0058621332	-0.0034231107	0.0126076659	-0.0068875627	-0.0012879508
130515_C2_stim_CD19-_1925	-0.0079200623	-0.0075316449	0.0027738121	0.0005816958	0.0020942076	-0.0025633169	0.0076513172	0.000967591	-0.000280317	-1.29401e-05
130515_C2_stim_CD19-_1926	-0.0079200623	0.0115966793	0.0035579658	-0.0035134834	0.004460022	0.0078275225	0.0048646506	-0.0026657324	0.0014425833	3.97189e-05
130515_C2_stim_CD19-_1927	-0.0079200623	0.0026227528	-0.0155738692	-0.0001931645	-0.0067943905	-0.0081835043	-0.0027812074	-0.0026296911	0.0013426685	-5.38798e-05
130515_C2_stim_CD19-_1928	-0.0079200623	-0.0076829957	0.0028603642	0.0003701412	0.0019987582	-0.002792403	0.0085505192	0.0010307676	-0.000277781	1.30634e-05
130515_C2_stim_CD19-_1929	-0.0079200623	0.006683601	0.020063417	0.0803455129	-0.0773055449	0.0347023453	0.0216055201	-0.0108167567	0.0060345711	-0.096005239
130515_C2_stim_CD19-_1930	-0.0079200623	0.0095590701	0.0112936848	0.0051536154	-0.0061957369	-0.0076187549	-0.0087060502	0.01811761	-0.0082036845	0.0032615405
130515_C2_stim_CD19-_1931	-0.0079200623	0.0064915888	-0.0218190405	0.0065143314	-0.0031249849	-0.0157665616	0.0019067007	-0.002888889	0.0016820294	-4.38053e-05
130515_C2_stim_CD19-_1932	-0.0079200623	-0.0045138296	-0.0043315929	-0.0121262681	-0.0133969921	0.0043921966	-0.010266594	-0.0035359815	0.0015623009	0.0001095254
130515_C2_stim_CD19-_1933	-0.0079200623	0.0065500224	-0.0173306979	0.0059664944	-0.0010636302	-0.0112900981	0.0023272591	-0.0008981351	0.000976658	0.0001315118
130515_C2_stim_CD19-_1934	-0.0079200623	-0.0074864055	0.002435055	-0.0005256189	0.0009287242	-0.0022674629	0.0074303084	0.0010272292	-0.000300249	-3.9157e-06
130515_C2_stim_CD19-_1935	-0.0079200623	-0.0060135984	0.0011766182	-0.0005714255	-0.0001191571	-0.0005567894	0.0035425421	0.0040488248	-0.001927334	-0.0001926755
130515_C2_stim_CD19-_1936	-0.0079200623	-0.0070834217	0.0011395014	-0.0035251921	-0.0026167303	-0.0006791456	0.0033396441	-0.0002866761	0.0002805638	6.22115e-05
130515_C2_stim_CD19-_1937	-0.0079200623	-0.0065914929	-0.0003576027	-0.0068722397	-0.0065784532	0.0011285317	-0.0012350509	-0.0016862769	0.0008868882	0.0001106541
130515_C2_stim_CD19-_1938	-0.0079200623	-0.0075850951	0.0028764165	0.0006127142	0.0021719435	-0.0027191049	0.0081204789	0.0010383571	-0.0002985588	3.6265e-06
130515_C2_stim_CD19-_1939	-0.0079200623	-0.0073100085	0.0028141564	0.0017117311	0.003086972	-0.0021952144	0.0051680226	-0.0001651932	0.0001824107	3.1123e-06
130515_C2_stim_CD19-_1940	-0.0079200623	0.0107289258	-0.0023979883	-0.0016147812	0.0037259551	0.0051809536	0.0058182674	-0.0042676076	0.0018355313	0.0005772893
130515_C2_stim_CD19-_1941	-0.0079200623	0.0116886512	0.0036062959	-0.0006582095	-0.0030547822	-0.0145721704	-0.0020374634	-0.0016269277	0.0006500328	-0.0005068366
130515_C2_stim_CD19-_1942	-0.0079200623	-0.0076671289	0.0029534741	0.0007432811	0.0023240278	-0.0028237894	0.0084609911	0.001018726	-0.000282381	1.86603e-05
130515_C2_stim_CD19-_1943	-0.0079200623	-0.0042651985	-0.004477636	-0.0123177656	-0.0135350118	0.0048449636	-0.0106923799	-0.0033317412	0.0014251988	8.18022e-05
130515_C2_stim_CD19-_1944	-0.0079200623	0.0142673172	0.0158896988	-0.0045303022	-0.0032352571	-0.0150584485	-0.004069456	-0.0009857295	0.0003973504	-0.0022700343
130515_C2_stim_CD19-_1945	-0.0079200623	0.0100503469	-0.0088079488	0.0004802125	0.0045823235	0.005498004	0.0093141577	-0.0070830106	0.0033933788	0.0014705569
130515_C2_stim_CD19-_1946	-0.0079200623	0.0114607146	0.0021900837	-0.0035073089	0.0048514834	0.0098743506	0.0058955302	-0.0035430829	0.0014745071	0.0006207638
130515_C2_stim_CD19-_1947	-0.0079200623	0.0066628231	-0.0214521858	0.0063625284	-0.0028862165	-0.0152149927	0.0022474345	-0.0030015727	0.0017383737	1.8762e-06
130515_C2_stim_CD19-_1948	-0.0079200623	-0.005035081	-0.0034995706	-0.0117112285	-0.0127051582	0.0041990561	-0.0093754232	-0.0032168747	0.0014397523	9.91387e-05
130515_C2_stim_CD19-_1949	-0.0079200623	-0.0060742535	0.0006513423	-0.0023209082	-0.0018432067	-0.0001298212	0.0027678436	0.0029609746	-0.0014197515	-0.0001240126
130515_C2_stim_CD19-_1950	-0.0079200623	0.0060110144	-0.0193818679	0.0055804924	-0.0025132514	-0.0120419176	0.0002684343	-0.0015921169	0.0007944258	-9.44284e-05
130515_C2_stim_CD19-_1951	-0.0079200623	-0.0075469205	0.0027236496	0.0003482603	0.0018689038	-0.0025342316	0.0076926421	0.0009506569	-0.0002663391	-6.1953e-06
130515_C2_stim_CD19-_1952	-0.0079200623	0.0087982056	-0.0017748973	-0.0016692896	0.0053167114	0.0122708226	0.0032692606	-0.0002191772	-0.0004125859	0.0003481123
130515_C2_stim_CD19-_1953	-0.0079200623	-0.0050045167	-0.0035056227	-0.0118490508	-0.0128006616	0.0043344021	-0.0092793015	-0.0030605165	0.0013540412	9.23492e-05
130515_C2_stim_CD19-_1954	-0.0079200623	0.0077536405	-0.0036558047	-0.0015134949	0.0039832773	0.0112991405	0.0011199103	0.0011865217	-0.0013091489	8.24842e-05
130515_C2_stim_CD19-_1955	-0.0079200623	-0.005795432	0.0016035788	0.0011083658	0.0009530191	-0.0006348691	0.0028465163	0.0043832229	-0.0021127176	0.0002000407
130515_C2_stim_CD19-_1956	-0.0079200623	-0.0075727015	0.0024636098	-0.0006253633	0.0008500505	-0.0023237956	0.0074531058	0.0007114875	-0.0001342967	3.13045e-05
130515_C2_stim_CD19-_1957	-0.0079200623	-0.0051889902	-0.0005211696	-0.0039774416	-0.0040226856	0.0014587718	-0.0004982408	0.0047519856	-0.0023716513	-0.0004393563
130515_C2_stim_CD19-_1958	-0.0079200623	-0.0075718912	0.002872909	0.0006258833	0.0021923823	-0.0027476227	0.0083531671	0.0012722606	-0.0004098604	-1.16335e-05
130515_C2_stim_CD19-_1959	-0.0079200623	0.0018205919	-0.0021346696	0.0073451054	0.0022934001	0.0040766906	-0.0152402554	0.0369009572	-0.0175640967	-0.0043397496
130515_C2_stim_CD19-_1960	-0.0079200623	0.0141635331	0.0162943273	-0.0030637225	-0.0048111605	-0.0152618005	-0.0043284315	-0.0004439422	0.0001050702	-0.0012511125
130515_C2_stim_CD19-_1961	-0.0079200623	-0.0075208388	0.0028952196	0.0009878481	0.0024373908	-0.0026833604	0.0078317081	0.0010650782	-0.0003291489	4.37375e-05
130515_C2_stim_CD19-_1962	-0.0079200623	-0.0051943832	0.0028719139	0.0115479081	0.0111956754	0.0013737436	-0.0179330432	-0.0098089849	0.0040834998	0.0001037138
130515_C2_stim_CD19-_1963	-0.0079200623	0.0137250074	0.0120422888	-0.0049218307	-0.0005237932	-0.007847429	-0.0007612881	-0.0026242401	0.0010221081	-0.00162442
130515_C2_stim_CD19-_1964	-0.0079200623	-0.0058524135	-0.0025464078	-0.0118003089	-0.0124810357	0.0038812163	-0.0082708257	-0.0035769447	0.0016936472	0.000167813
